Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
81.5000,14.5286,0.0000,14.5286,0.0000,0.0000,0.0000,0.0000,0.0000,-90.2200,804.6556,-92.7244,819.1051
81.6000,14.0531,0.0000,14.0531,0.0000,0.0000,0.0000,0.0000,0.0000,-90.9387,803.8340,-94.3261,790.3961
81.7000,13.0768,0.0000,13.0768,0.0000,0.0000,0.0000,0.0000,0.0000,-91.6574,803.0125,-94.8194,790.5247
81.8000,12.1003,0.0000,12.1003,0.0000,0.0000,0.0000,0.0000,0.0000,-92.3760,802.1910,-95.2912,790.6480
81.9000,11.1231,0.0000,11.1231,0.0000,0.0000,0.0000,0.0000,0.0000,-93.0947,801.3694,-95.7806,790.7766
82.0000,10.1458,0.0000,10.1458,0.0000,0.0000,0.0000,0.0000,0.0000,-93.8134,800.5479,-96.2507,790.9002
82.1000,9.1677,0.0000,9.1677,0.0000,0.0000,0.0000,0.0000,0.0000,-94.5321,799.7264,-96.7359,791.0286
82.2000,8.1895,0.0000,8.1895,0.0000,0.0000,0.0000,0.0000,0.0000,-95.2508,798.9048,-97.2188,791.1566
82.3000,7.2104,0.0000,7.2104,0.0000,0.0000,0.0000,0.0000,0.0000,-95.9695,798.0833,-97.6850,791.2810
82.4000,6.2313,0.0000,6.2313,0.0000,0.0000,0.0000,0.0000,0.0000,-96.6882,797.2618,-98.1631,791.4087
82.5000,5.2513,0.0000,5.2513,0.0000,0.0000,0.0000,0.0000,0.0000,-97.4069,796.4402,-98.6272,791.5335
82.6000,4.2712,0.0000,4.2712,0.0000,0.0000,0.0000,0.0000,0.0000,-98.1256,795.6187,-99.0998,791.6607
82.7000,3.2902,0.0000,3.2902,0.0000,0.0000,0.0000,0.0000,0.0000,-98.8442,794.7972,-99.5617,791.7860
82.8000,2.3091,0.0000,2.3091,0.0000,0.0000,0.0000,0.0000,0.0000,-99.5629,793.9756,-100.0284,791.9127
82.9000,1.3270,0.0000,1.3270,0.0000,0.0000,0.0000,0.0000,0.0000,-100.2816,793.1541,-100.4880,792.0384
83.0000,0.3449,0.0000,0.3449,0.0000,0.0000,0.0000,0.0000,0.0000,-101.0003,792.3326,-100.9483,792.1644
83.1000,-0.6382,0.0000,-0.6382,0.0000,0.0000,0.0000,0.0000,0.0000,-101.7190,791.5110,-101.4055,792.2906
83.2000,-1.6215,0.0000,-1.6215,0.0000,0.0000,0.0000,0.0000,0.0000,-102.4377,790.6895,-101.8590,792.4159
83.3000,-2.6057,0.0000,-2.6057,0.0000,0.0000,0.0000,0.0000,0.0000,-103.1564,789.8680,-102.3137,792.5425
83.4000,-3.5901,0.0000,-3.5901,0.0000,0.0000,0.0000,0.0000,0.0000,-103.8751,789.0464,-102.7598,792.6669
83.5000,-4.5754,0.0000,-4.5754,0.0000,0.0000,0.0000,0.0000,0.0000,-104.5938,788.2249,-103.2118,792.7939
83.6000,-5.5610,0.0000,-5.5610,0.0000,0.0000,0.0000,0.0000,0.0000,-105.3124,787.4034,-103.6494,792.9172
83.7000,-6.5476,0.0000,-6.5476,0.0000,0.0000,0.0000,0.0000,0.0000,-106.0311,786.5818,-104.0986,793.0447
83.8000,-7.5343,0.0000,-7.5343,0.0000,0.0000,0.0000,0.0000,0.0000,-106.7498,785.7603,-104.5268,793.1664
83.9000,-8.5223,0.0000,-8.5223,0.0000,0.0000,0.0000,0.0000,0.0000,-107.4685,784.9388,-104.9729,793.2945
84.0000,-9.5102,0.0000,-9.5102,0.0000,0.0000,0.0000,0.0000,0.0000,-108.1872,784.1172,-105.4189,793.4225
84.1000,-10.5162,0.0000,-10.5162,0.0000,0.0000,0.0000,0.0000,0.0000,-108.9275,783.2711,-105.8418,793.5452
84.2000,-11.6389,0.0000,-11.6389,0.0000,0.0000,0.0000,0.0000,0.0000,-109.7721,782.3057,-106.3444,793.6912
84.3000,-13.0027,0.0000,-13.0027,0.0000,0.0000,0.0000,0.0000,0.0000,-110.8000,781.1308,-106.9139,793.8585
84.4000,-14.6175,0.0000,-14.6175,0.0000,0.0000,0.0000,0.0000,0.0000,-112.0028,779.7561,-107.5829,794.0562
84.5000,-16.4395,0.0000,-16.4395,0.0000,0.0000,0.0000,0.0000,0.0000,-113.3481,778.2183,-108.3280,794.2785
84.6000,-18.4318,0.0000,-18.4318,0.0000,0.0000,0.0000,0.0000,0.0000,-114.8098,776.5476,-109.1271,794.5197
84.7000,-20.5639,0.0000,-20.5639,0.0000,0.0000,0.0000,0.0000,0.0000,-116.3664,774.7686,-109.9617,794.7745
84.8000,-22.8114,0.0000,-22.8114,0.0000,0.0000,0.0000,0.0000,0.0000,-118.0002,772.9010,-110.8735,795.0571
84.9000,-25.1545,0.0000,-25.1545,0.0000,0.0000,0.0000,0.0000,0.0000,-119.6971,770.9614,-111.7864,795.3444
85.0000,-27.5769,0.0000,-27.5769,0.0000,0.0000,0.0000,0.0000,0.0000,-121.4455,768.9631,-112.6827,795.6311
85.1000,-30.0653,0.0000,-30.0653,0.0000,0.0000,0.0000,0.0000,0.0000,-123.2357,766.9169,-113.5620,795.9172
85.2000,-32.6091,0.0000,-32.6091,0.0000,0.0000,0.0000,0.0000,0.0000,-125.0601,764.8315,-114.4240,796.2026
85.3000,-35.1993,0.0000,-35.1993,0.0000,0.0000,0.0000,0.0000,0.0000,-126.9124,762.7144,-115.2798,796.4916
85.4000,-37.8296,0.0000,-37.8296,0.0000,0.0000,0.0000,0.0000,0.0000,-128.7874,760.5713,-116.0746,796.7653
85.5000,-39.8043,0.0000,-39.8043,0.0000,0.0000,0.0000,0.0000,0.0000,-130.6810,758.4069,-115.1358,722.0334
85.6000,-38.5821,0.0000,-38.5821,0.0000,0.0000,0.0000,0.0000,0.0000,-132.5897,756.2252,-115.1358,722.0334
85.7000,-37.5640,0.0000,-37.5640,0.0000,0.0000,0.0000,0.0000,0.0000,-134.5106,754.0295,-115.4595,721.8483
85.8000,-36.6761,0.0000,-36.6761,0.0000,0.0000,0.0000,0.0000,0.0000,-136.4417,751.8223,-116.6592,721.1238
85.9000,-35.7557,0.0000,-35.7557,0.0000,0.0000,0.0000,0.0000,0.0000,-138.3809,749.6058,-117.5466,720.5190
86.0000,-34.9948,0.0000,-34.9948,0.0000,0.0000,0.0000,0.0000,0.0000,-140.3268,747.3816,-118.2590,719.9696
86.1000,-34.8005,0.0000,-34.8005,0.0000,0.0000,0.0000,0.0000,0.0000,-142.2781,745.1512,-118.7995,719.4916
86.2000,-34.2653,0.0000,-34.2653,0.0000,0.0000,0.0000,0.0000,0.0000,-144.2338,742.9158,-118.9870,719.3257
86.3000,-33.5760,0.0000,-33.5760,0.0000,0.0000,0.0000,0.0000,0.0000,-146.1933,740.6762,-119.6445,718.6326
86.4000,-32.1945,0.0000,-32.1945,0.0000,0.0000,0.0000,0.0000,0.0000,-148.1556,738.4332,-120.1842,717.9240
86.5000,-33.2669,0.0000,-33.2669,0.0000,0.0000,0.0000,0.0000,0.0000,-150.1204,736.1875,-120.1842,717.9240
86.6000,-30.5227,0.0000,-30.5227,0.0000,0.0000,0.0000,0.0000,0.0000,-152.0871,733.9396,-120.6633,717.0658
86.7000,-26.7968,0.0000,-26.7968,0.0000,0.0000,0.0000,0.0000,0.0000,-154.0554,731.6898,-120.8598,713.4031
86.8000,-25.4107,0.0000,-25.4107,0.0000,0.0000,0.0000,0.0000,0.0000,-156.0250,729.4385,-120.8598,713.4031
86.9000,-24.0934,0.0000,-24.0934,0.0000,0.0000,0.0000,0.0000,0.0000,-157.9957,727.1861,-120.8598,713.4031
87.0000,-22.8535,0.0000,-22.8535,0.0000,0.0000,0.0000,0.0000,0.0000,-159.9672,724.9326,-120.8598,713.4031
87.1000,-21.7147,0.0000,-21.7147,0.0000,0.0000,0.0000,0.0000,0.0000,-161.9395,722.6783,-120.8598,713.4031
87.2000,-20.6963,0.0000,-20.6963,0.0000,0.0000,0.0000,0.0000,0.0000,-163.9123,720.4234,-120.8598,713.4031
87.3000,-19.8033,0.0000,-19.8033,0.0000,0.0000,0.0000,0.0000,0.0000,-165.8856,718.1680,-120.8598,713.4031
87.4000,-19.0901,0.0000,-19.0901,0.0000,0.0000,0.0000,0.0000,0.0000,-167.8593,715.9120,-120.8598,713.4031
87.5000,-18.5827,0.0000,-18.5827,0.0000,0.0000,0.0000,0.0000,0.0000,-169.8333,713.6558,-120.8598,713.4031
87.6000,-18.3343,0.0000,-18.3343,0.0000,0.0000,0.0000,0.0000,0.0000,-171.8076,711.3992,-120.8598,713.4031
87.7000,-18.4315,0.0000,-18.4315,0.0000,0.0000,0.0000,0.0000,0.0000,-173.7821,709.1425,-120.8598,713.4031
87.8000,-18.9509,0.0000,-18.9509,0.0000,0.0000,0.0000,0.0000,0.0000,-175.7567,706.8854,-120.8598,713.4031
87.9000,-20.0572,0.0000,-20.0572,0.0000,0.0000,0.0000,0.0000,0.0000,-177.7314,704.6284,-120.8598,713.4031
88.0000,-22.0422,0.0000,-22.0422,0.0000,0.0000,0.0000,0.0000,0.0000,-179.7063,702.3710,-120.8598,713.4031
88.1000,-25.1077,0.0000,-25.1077,0.0000,0.0000,0.0000,0.0000,0.0000,-181.6813,700.1136,-120.8598,713.4031
88.2000,-30.0543,0.0000,-30.0543,0.0000,0.0000,0.0000,0.0000,0.0000,-183.6564,697.8563,-120.8598,713.4031
88.3000,-37.1820,0.0000,-37.1820,0.0000,0.0000,0.0000,0.0000,0.0000,-185.6315,695.5987,-120.8598,713.4031
88.4000,-47.9243,0.0000,-47.9243,0.0000,0.0000,0.0000,0.0000,0.0000,-187.6066,693.3410,-120.8598,713.4031
88.5000,-60.5467,0.0000,-60.5467,0.0000,0.0000,0.0000,0.0000,0.0000,-189.5818,691.0833,-120.8598,713.4031
88.6000,-70.5397,0.0000,-70.5397,0.0000,0.0000,0.0000,0.0000,0.0000,-191.5571,688.8256,-120.8598,713.4031
88.7000,-76.5817,0.0000,-76.5817,0.0000,0.0000,0.0000,0.0000,0.0000,-193.5323,686.5679,-120.5829,712.6184
88.8000,-27.5897,0.0000,-27.5897,0.0000,0.0000,0.0000,0.0000,0.0000,-195.5076,684.3102,-120.5420,712.5024
88.9000,-34.3007,0.0000,-34.3007,0.0000,0.0000,0.0000,0.0000,0.0000,-197.4829,682.0526,-120.5420,712.5024
89.0000,-44.1837,0.0000,-44.1837,0.0000,0.0000,0.0000,0.0000,0.0000,-199.4582,679.7949,-120.5420,712.5024
89.1000,-56.6347,0.0000,-56.6347,0.0000,0.0000,0.0000,0.0000,0.0000,-201.4336,677.5372,-120.5420,712.5024
89.2000,-70.9438,0.0000,-70.9438,0.0000,0.0000,0.0000,0.0000,0.0000,-203.4089,675.2795,-120.5420,712.5024
89.3000,-83.0788,0.0000,-83.0788,0.0000,0.0000,0.0000,0.0000,0.0000,-205.3842,673.0218,-120.5420,712.5024
89.4000,-91.8076,0.0000,-91.8076,0.0000,0.0000,0.0000,0.0000,0.0000,-207.3595,670.7641,-120.5420,712.5024
89.5000,-97.6832,0.0000,-97.6832,0.0000,0.0000,0.0000,0.0000,0.0000,-209.3349,668.5064,-120.3680,712.1455
89.6000,-24.2431,0.0000,-24.2431,0.0000,0.0000,0.0000,0.0000,0.0000,-211.3102,666.2487,-120.1357,711.6690
89.7000,-30.7449,0.0000,-30.7449,0.0000,0.0000,0.0000,0.0000,0.0000,-213.2856,663.9910,-120.1357,711.6690
89.8000,-39.1751,0.0000,-39.1751,0.0000,0.0000,0.0000,0.0000,0.0000,-215.2610,661.7333,-120.1357,711.6690
89.9000,-50.6679,0.0000,-50.6679,0.0000,0.0000,0.0000,0.0000,0.0000,-217.2364,659.4756,-120.1357,711.6690
90.0000,-64.0603,0.0000,-64.0603,0.0000,0.0000,0.0000,0.0000,0.0000,-219.2118,657.2180,-120.1357,711.6690
90.1000,-79.5146,0.0000,-79.5146,0.0000,0.0000,0.0000,0.0000,0.0000,-221.1872,654.9603,-120.1357,711.6690
90.2000,-94.2270,0.0000,-94.2270,0.0000,0.0000,0.0000,0.0000,0.0000,-223.1626,652.7026,-120.1357,711.6690
90.3000,-106.2044,0.0000,-106.2044,0.0000,0.0000,0.0000,0.0000,0.0000,-225.1380,650.4449,-120.1357,711.6690
90.4000,-115.8118,0.0000,-115.8118,0.0000,0.0000,0.0000,0.0000,0.0000,-227.1134,648.1872,-120.1357,711.6690
90.5000,-123.0284,0.0000,-123.0284,0.0000,0.0000,0.0000,0.0000,0.0000,-229.0888,645.9295,-120.1357,711.6690
90.6000,-128.3259,0.0000,-128.3259,0.0000,0.0000,0.0000,0.0000,0.0000,-231.0642,643.6718,-120.0459,711.5217
90.7000,-19.9594,0.0000,-19.9594,0.0000,0.0000,0.0000,0.0000,0.0000,-233.0396,641.4138,-119.6332,710.8444
90.8000,-26.3212,0.0000,-26.3212,0.0000,0.0000,0.0000,0.0000,0.0000,-235.0150,639.1558,-119.6332,710.8444
90.9000,-33.8338,0.0000,-33.8338,0.0000,0.0000,0.0000,0.0000,0.0000,-236.9904,636.8978,-119.6332,710.8444
91.0000,-43.6709,0.0000,-43.6709,0.0000,0.0000,0.0000,0.0000,0.0000,-238.9658,634.6398,-119.6332,710.8444
91.1000,-55.7155,0.0000,-55.7155,0.0000,0.0000,0.0000,0.0000,0.0000,-240.9412,632.3818,-119.6332,710.8444
91.2000,-69.3664,0.0000,-69.3664,0.0000,0.0000,0.0000,0.0000,0.0000,-242.9166,630.1238,-119.6332,710.8444
91.3000,-84.6278,0.0000,-84.6278,0.0000,0.0000,0.0000,0.0000,0.0000,-244.8920,627.8658,-119.6332,710.8444
91.4000,-101.4001,0.0000,-101.4001,0.0000,0.0000,0.0000,0.0000,0.0000,-246.8674,625.6078,-119.6332,710.8444
91.5000,-116.8603,0.0000,-116.8603,0.0000,0.0000,0.0000,0.0000,0.0000,-248.8428,623.3498,-119.6332,710.8444
91.6000,-130.2044,0.0000,-130.2044,0.0000,0.0000,0.0000,0.0000,0.0000,-250.8182,621.0918,-119.6332,710.8444
91.7000,-141.7071,0.0000,-141.7071,0.0000,0.0000,0.0000,0.0000,0.0000,-252.7936,618.8338,-119.6332,710.8444
91.8000,-151.4911,0.0000,-151.4911,0.0000,0.0000,0.0000,0.0000,0.0000,-254.7690,616.5758,-119.6332,710.8444
91.9000,-159.3305,0.0000,-159.3305,0.0000,0.0000,0.0000,0.0000,0.0000,-256.7444,614.3178,-119.6332,710.8444
92.0000,-165.6660,0.0000,-165.6660,0.0000,0.0000,0.0000,0.0000,0.0000,-258.7198,612.0598,-119.6332,710.8444
92.1000,-170.8589,0.0000,-170.8589,0.0000,0.0000,0.0000,0.0000,0.0000,-260.6952,609.8018,-119.6332,710.8444
92.2000,-175.0759,0.0000,-175.0759,0.0000,0.0000,0.0000,0.0000,0.0000,-262.6706,607.5438,-119.4499,710.5891
92.3000,-11.9699,0.0000,-11.9699,0.0000,0.0000,0.0000,0.0000,0.0000,-264.6460,605.2858,-119.0967,710.0974
92.4000,-18.0366,0.0000,-18.0366,0.0000,0.0000,0.0000,0.0000,0.0000,-266.6214,603.0278,-119.0967,710.0974
92.5000,-24.8617,0.0000,-24.8617,0.0000,0.0000,0.0000,0.0000,0.0000,-268.5968,600.7698,-119.0967,710.0974
92.6000,-32.6505,0.0000,-32.6505,0.0000,0.0000,0.0000,0.0000,0.0000,-270.5722,598.5118,-119.0967,710.0974
92.7000,-42.2052,0.0000,-42.2052,0.0000,0.0000,0.0000,0.0000,0.0000,-272.5476,596.2538,-119.0967,710.0974
92.8000,-53.7962,0.0000,-53.7962,0.0000,0.0000,0.0000,0.0000,0.0000,-274.5230,593.9958,-119.0967,710.0974
92.9000,-66.6748,0.0000,-66.6748,0.0000,0.0000,0.0000,0.0000,0.0000,-276.4984,591.7379,-119.0967,710.0974
93.0000,-80.7977,0.0000,-80.7977,0.0000,0.0000,0.0000,0.0000,0.0000,-278.4738,589.4799,-119.0967,710.0974
93.1000,-96.0316,0.0000,-96.0316,0.0000,0.0000,0.0000,0.0000,0.0000,-280.4492,587.2219,-119.0967,710.0974
93.2000,-113.3359,0.0000,-113.3359,0.0000,0.0000,0.0000,0.0000,0.0000,-282.4247,584.9639,-119.0967,710.0974
93.3000,-130.6207,0.0000,-130.6207,0.0000,0.0000,0.0000,0.0000,0.0000,-284.4001,582.7059,-119.0967,710.0974
93.4000,-146.9336,0.0000,-146.9336,0.0000,0.0000,0.0000,0.0000,0.0000,-286.3755,580.4479,-119.0967,710.0974
93.5000,-161.8258,0.0000,-161.8258,0.0000,0.0000,0.0000,0.0000,0.0000,-288.3509,578.1899,-119.0967,710.0974
93.6000,-175.0268,0.0000,-175.0268,0.0000,0.0000,0.0000,0.0000,0.0000,-290.3263,575.9319,-119.0967,710.0974
93.7000,-187.1395,0.0000,-187.1395,0.0000,0.0000,0.0000,0.0000,0.0000,-292.3017,573.6739,-119.0967,710.0974
93.8000,-197.9718,0.0000,-197.9718,0.0000,0.0000,0.0000,0.0000,0.0000,-294.2771,571.4159,-119.0967,710.0974
93.9000,-207.3676,0.0000,-207.3676,0.0000,0.0000,0.0000,0.0000,0.0000,-296.2525,569.1579,-119.0967,710.0974
94.0000,-215.3351,0.0000,-215.3351,0.0000,0.0000,0.0000,0.0000,0.0000,-298.2279,566.8999,-119.0967,710.0974
94.1000,-222.2920,0.0000,-222.2920,0.0000,0.0000,0.0000,0.0000,0.0000,-300.2033,564.6419,-119.0967,710.0974
94.2000,-228.3681,0.0000,-228.3681,0.0000,0.0000,0.0000,0.0000,0.0000,-302.1787,562.3839,-119.0967,710.0974
94.3000,-233.6194,0.0000,-233.6194,0.0000,0.0000,0.0000,0.0000,0.0000,-304.1541,560.1259,-119.0967,710.0974
94.4000,-238.1267,0.0000,-238.1267,0.0000,0.0000,0.0000,0.0000,0.0000,-306.1295,557.8679,-119.0967,710.0974
